id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
9708,1763,576,2024-12-22,1900-01-01 09:25:12,marketplace,1,1564.4,15,24.9,zoop,1564.4,234.66,1354.64,tx_009708,boleto,estornado,1354.64,1316.66,09:25:12,False,0.0,False,Cliente 1763,educacao,GO,Centro-Oeste,2023-04-07,Aspirador 576,Casa & Cozinha,Aspirador,1570.25,1155.41,True,2024-12-22,2024,12,22,6,December,True,408.99,9,0,0,0,0,0
9709,4798,577,2024-08-04,1900-01-01 04:20:40,marketplace,1,217.9,0,9.9,parceiro,217.9,0.0,227.8,tx_011174,pix,recusado,227.8,227.91000000000005,04:20:40,False,0.0,False,Cliente 4798,saude,BA,Nordeste,2023-02-09,Fone de Ouvido 577,Eletrônicos,Fone de Ouvido,211.6,114.93,False,2024-08-04,2024,8,4,6,August,True,102.97,4,0,0,0,1,4
9710,1236,1017,2024-05-04,1900-01-01 05:58:41,site,1,1020.44,10,24.9,zoop,1020.44,102.04400000000001,943.296,tx_009710,boleto,aprovado,943.3,989.19,05:58:41,False,0.0039999999999054126,False,Cliente 1236,servicos,SP,Sudeste,2022-07-24,Tênis 1017,Moda,Tênis,1097.23,784.23,True,2024-05-04,2024,5,4,5,May,True,236.21000000000004,5,0,0,0,0,0
9711,3989,921,2024-11-21,1900-01-01 12:42:56,site,3,1630.24,10,19.9,parceiro,4890.72,489.07200000000006,4421.548,tx_009711,boleto,recusado,4421.55,4372.76,12:42:56,False,0.0020000000004074536,False,Cliente 3989,saude,MS,Centro-Oeste,2022-03-23,Notebook 921,Eletrônicos,Notebook,1587.23,897.19,True,2024-11-21,2024,11,21,3,November,False,2199.15,12,0,0,0,0,0
9712,4083,759,2024-04-18,1900-01-01 19:50:39,site,3,1853.85,0,0.0,zoop,5561.549999999999,0.0,5561.549999999999,tx_009712,boleto,chargeback,5561.55,5742.0,19:50:39,False,9.094947017729282e-13,False,Cliente 4083,industria,DF,Centro-Oeste,2023-03-01,Camiseta 759,Moda,Camiseta,1823.69,1324.63,True,2024-04-18,2024,4,18,3,April,False,1587.659999999999,19,0,0,1,0,5
9713,2102,1065,2024-07-26,1900-01-01 10:31:34,marketplace,2,602.7,15,24.9,parceiro,1205.4,180.81,1049.4900000000002,tx_009713,pix,estornado,1049.49,1050.63,10:31:34,False,2.2737367544323206e-13,False,Cliente 2102,educacao,TO,Norte,2022-04-26,Calça 1065,Moda,Calça,650.26,435.01,True,2024-07-26,2024,7,26,4,July,False,335.3800000000001,10,0,0,0,0,0
9714,2964,841,2024-06-16,1900-01-01 00:29:06,marketplace,1,1334.39,5,14.9,parceiro,1334.39,66.71950000000001,1282.5705000000003,tx_009714,boleto,recusado,1282.57,1269.2,00:29:06,False,0.0005000000003292371,False,Cliente 2964,educacao,RJ,Sudeste,2022-01-23,Calça 841,Moda,Calça,1365.52,851.22,True,2024-06-16,2024,6,16,6,June,True,483.1700000000001,0,0,0,0,1,4
9715,3654,541,2024-10-04,1900-01-01 09:48:14,app,2,1458.68,15,9.9,parceiro,2917.36,437.604,2489.6560000000004,tx_009715,pix,chargeback,2489.66,1742.76,09:48:14,True,0.003999999999450665,False,Cliente 3654,servicos,PR,Sul,2022-11-07,Shampoo 541,Beleza,Shampoo,1577.72,1245.89,True,2024-10-04,2024,10,4,4,October,False,425.5799999999999,9,0,1,1,0,9
9716,4360,860,2024-11-25,1900-01-01 11:20:27,marketplace,1,573.84,15,0.0,zoop,573.84,86.07600000000001,487.764,tx_009716,boleto,chargeback,487.76,510.74,11:20:27,False,0.004000000000019099,False,Cliente 4360,servicos,RJ,Sudeste,2022-08-13,Teclado 860,Escritório,Teclado,592.84,347.01,True,2024-11-25,2024,11,25,0,November,False,226.83000000000004,11,0,0,1,0,5
9717,3917,927,2024-02-08,1900-01-01 15:02:59,marketplace,2,1747.48,15,0.0,parceiro,3494.96,524.244,2970.716,tx_009717,boleto,estornado,2970.72,3086.61,15:02:59,False,0.0039999999999054126,False,Cliente 3917,varejo,MS,Centro-Oeste,2022-01-11,Creme 927,Beleza,Creme,1666.68,1176.86,True,2024-02-08,2024,2,8,3,February,False,1141.2400000000002,15,0,0,0,0,0
9718,4953,856,2024-07-21,1900-01-01 15:23:35,marketplace,2,1340.21,5,0.0,zoop,2680.42,134.02100000000002,2546.399,tx_009718,boleto,chargeback,2546.4,2466.2200000000003,15:23:35,False,0.0010000000002037268,False,Cliente 4953,industria,MT,Centro-Oeste,2022-10-13,Liquidificador 856,Casa & Cozinha,Liquidificador,1484.19,1095.01,True,2024-07-21,2024,7,21,6,July,True,490.4000000000001,15,0,0,1,0,5
9719,1827,706,2024-11-02,1900-01-01 10:56:36,marketplace,2,165.69,10,0.0,zoop,331.38,33.138,298.242,tx_009719,cartao_credito,chargeback,298.24,307.04,10:56:36,False,0.0020000000000095497,False,Cliente 1827,servicos,PA,Norte,2022-10-24,Calça 706,Moda,Calça,182.85,137.47,True,2024-11-02,2024,11,2,5,November,True,56.44,10,0,0,1,0,5
9720,4668,1073,2024-04-07,1900-01-01 04:18:07,marketplace,1,1734.28,10,19.9,parceiro,1734.28,173.428,1580.752,tx_009720,pix,chargeback,1580.75,1527.41,04:18:07,False,0.0019999999999527063,False,Cliente 4668,tecnologia,RJ,Sudeste,2022-11-08,Teclado 1073,Escritório,Teclado,1920.51,1367.3,True,2024-04-07,2024,4,7,6,April,True,366.98,4,1,0,1,0,8
9721,1042,888,2024-04-24,1900-01-01 09:39:33,marketplace,1,1507.45,10,0.0,zoop,1507.45,150.745,1356.705,tx_009721,pix,recusado,1356.7,1356.81,09:39:33,False,0.004999999999881766,False,Cliente 1042,saude,AM,Norte,2022-04-04,Liquidificador 888,Casa & Cozinha,Liquidificador,1474.03,860.83,True,2024-04-24,2024,4,24,2,April,False,646.62,9,0,0,0,1,4
9722,3954,644,2024-07-04,1900-01-01 02:06:36,app,2,1138.57,0,9.9,parceiro,2277.14,0.0,2287.04,tx_009722,pix,chargeback,2287.04,2344.23,02:06:36,False,0.0,False,Cliente 3954,educacao,RS,Sul,2022-01-05,Shampoo 644,Beleza,Shampoo,1262.47,911.16,True,2024-07-04,2024,7,4,3,July,False,454.81999999999994,2,1,0,1,0,8
9723,3892,583,2024-08-03,1900-01-01 14:08:55,marketplace,3,1747.3,15,9.9,zoop,5241.9,786.285,4465.514999999999,tx_009723,boleto,chargeback,4465.51,4250.25,00:35:15,False,0.004999999999199645,False,Cliente 3892,saude,RN,Nordeste,2023-05-05,Camiseta 583,Moda,Camiseta,1811.18,1264.02,True,2024-08-03,2024,8,3,5,August,True,1449.8399999999997,14,0,0,1,0,5
9724,4083,1008,2024-10-14,1900-01-01 07:40:08,marketplace,1,214.39,10,19.9,zoop,214.39,21.439,212.851,tx_009724,boleto,aprovado,212.85,276.7,07:40:08,True,0.0010000000000047748,False,Cliente 4083,industria,DF,Centro-Oeste,2023-03-01,Teclado 1008,Escritório,Teclado,227.2,138.84,True,2024-10-14,2024,10,14,0,October,False,75.54999999999998,7,0,1,0,0,4
9725,1411,898,2024-12-19,1900-01-01 20:07:28,marketplace,3,1562.91,0,24.9,zoop,4688.7300000000005,0.0,4713.63,tx_009725,boleto,recusado,4713.63,4825.13,20:07:28,False,0.0,False,Cliente 1411,industria,CE,Nordeste,2022-10-30,Aspirador 898,Casa & Cozinha,Aspirador,1674.68,1194.72,True,2024-12-19,2024,12,19,3,December,False,1104.5700000000006,20,0,0,0,0,0
9726,3115,746,2024-09-16,1900-01-01 04:31:18,app,3,2016.7691055569917,15,9.9,parceiro,6050.307316670975,907.5460975006462,5152.661219170328,tx_009726,boleto,estornado,5152.66,5123.599999999999,04:31:18,False,0.0012191703281132504,False,Cliente 3115,tecnologia,AM,Norte,2022-09-22,Camiseta 746,Moda,Camiseta,1231.3,792.48,True,2024-09-16,2024,9,16,0,September,False,3672.8673166709746,4,1,0,0,0,3
9727,2907,746,2024-01-30,1900-01-01 12:02:47,marketplace,1,1144.02,15,24.9,zoop,1144.02,171.60299999999998,997.317,tx_009727,cartao_credito,recusado,997.32,964.69,12:02:47,False,0.0030000000000427463,False,Cliente 2907,tecnologia,PA,Norte,2023-04-03,Camiseta 746,Moda,Camiseta,1231.3,792.48,True,2024-01-30,2024,1,30,1,January,False,351.53999999999996,12,0,0,0,0,0
9728,3125,932,2024-01-05,1900-01-01 21:57:19,site,1,1785.76,15,14.9,zoop,1785.76,267.864,1532.796,,,,,,,,,False,Cliente 3125,saude,BA,Nordeste,2023-06-05,Camiseta 932,Moda,Camiseta,1846.81,1209.86,True,2024-01-05,2024,1,5,4,January,False,575.9000000000001,21,0,0,0,1,4
9729,3148,1030,2024-03-20,1900-01-01 00:37:22,app,2,1120.61,0,14.9,zoop,2241.22,0.0,2256.12,tx_009729,cartao_credito,recusado,2256.12,2168.35,00:37:22,False,0.0,False,Cliente 3148,industria,CE,Nordeste,2023-06-21,Liquidificador 1030,Casa & Cozinha,Liquidificador,1233.88,934.97,True,2024-03-20,2024,3,20,2,March,False,371.27999999999975,0,1,0,0,0,3
9730,3324,1072,2024-11-17,1900-01-01 15:03:40,marketplace,1,1846.81,0,14.9,zoop,1846.81,0.0,1861.71,tx_009730,cartao_credito,chargeback,1861.71,1929.72,15:03:40,False,0.0,False,Cliente 3324,tecnologia,MG,Sudeste,2022-11-06,Creme 1072,Beleza,Creme,1905.53,1493.96,True,2024-11-17,2024,11,17,6,November,True,352.8499999999999,15,0,0,1,0,5
9731,4428,761,2024-07-02,1900-01-01 05:16:53,app,3,1645.13,15,14.9,zoop,4935.39,740.3085,4209.9815,tx_009731,cartao_credito,aprovado,4209.98,4147.33,05:16:53,False,0.0015000000003055902,False,Cliente 4428,educacao,SC,Sul,2023-08-12,Creme 761,Beleza,Creme,1737.32,1276.55,True,2024-07-02,2024,7,2,1,July,False,1105.7400000000007,5,1,0,0,0,3
9732,1380,516,2024-09-28,1900-01-01 05:50:06,app,1,1765.32,0,9.9,zoop,1765.32,0.0,1775.22,tx_009732,pix,estornado,1775.22,1723.47,05:50:06,False,0.0,False,Cliente 1380,industria,SP,Sudeste,2022-05-28,Cadeira 516,Escritório,Cadeira,1785.92,1307.74,True,2024-09-28,2024,9,28,5,September,True,457.5799999999999,5,1,0,0,0,3
9733,4925,1045,2024-11-11,1900-01-01 13:30:50,marketplace,1,979.83,0,19.9,zoop,979.83,0.0,999.73,tx_009733,cartao_credito,recusado,999.73,1041.66,13:30:50,False,0.0,False,Cliente 4925,restaurante,CE,Nordeste,2023-05-06,Notebook 1045,Eletrônicos,Notebook,1068.42,553.72,True,2024-11-11,2024,11,11,0,November,False,426.11,13,0,0,0,0,0
9734,4689,619,2024-03-10,1900-01-01 12:35:36,app,1,556.21,10,9.9,zoop,556.21,55.62100000000001,510.48900000000003,tx_009734,cartao_credito,aprovado,510.49,499.27,12:35:36,False,0.0009999999999763531,False,Cliente 4689,varejo,BA,Nordeste,2023-08-24,Creme 619,Beleza,Creme,575.99,317.43,True,2024-03-10,2024,3,10,6,March,True,238.78000000000003,12,0,0,0,0,0
9735,4477,674,2024-09-04,1900-01-01 00:46:35,app,1,309.93,15,0.0,zoop,309.93,46.4895,263.4405,tx_009735,pix,chargeback,263.44,255.73,00:46:35,False,0.0004999999999881766,False,Cliente 4477,saude,SP,Sudeste,2022-01-29,Tênis 674,Moda,Tênis,321.17,234.55,True,2024-09-04,2024,9,4,2,September,False,75.38,0,0,0,1,0,5
9736,3928,743,2024-07-30,1900-01-01 15:27:52,site,2,137.44,0,24.9,parceiro,274.88,0.0,299.78,tx_009736,boleto,aprovado,299.78,296.61,15:27:52,False,0.0,False,Cliente 3928,educacao,PR,Sul,2022-02-12,Shampoo 743,Beleza,Shampoo,139.13,103.03,True,2024-07-30,2024,7,30,1,July,False,68.82,15,0,0,0,0,0
9737,3845,803,2024-11-22,1900-01-01 16:07:49,marketplace,2,1126.31,15,19.9,zoop,2252.62,337.893,1934.627,tx_009737,cartao_credito,recusado,1934.63,1921.48,16:07:49,False,0.003000000000156433,False,Cliente 3845,industria,SC,Sul,2022-02-13,Teclado 803,Escritório,Teclado,1135.43,810.24,True,2024-11-22,2024,11,22,4,November,False,632.1399999999999,16,0,0,0,0,0
9738,4837,759,2024-07-21,1900-01-01 11:48:59,app,1,1793.88,15,14.9,zoop,1793.88,269.082,1539.6980000000003,tx_009738,cartao_credito,recusado,1539.7,1500.9,11:48:59,False,0.0019999999997253326,False,Cliente 4837,varejo,PA,Norte,2023-06-07,Camiseta 759,Moda,Camiseta,1823.69,1324.63,True,2024-07-21,2024,7,21,6,July,True,469.25,11,0,0,0,0,0
9739,2878,521,2024-01-03,1900-01-01 15:45:33,site,3,1328.89,10,24.9,zoop,3986.67,398.66700000000003,3612.9030000000002,tx_009739,pix,chargeback,3612.9,3702.83,15:45:33,False,0.003000000000156433,False,Cliente 2878,educacao,SC,Sul,2022-09-27,Notebook 521,Eletrônicos,Notebook,1435.04,915.87,True,2024-01-03,2024,1,3,2,January,False,1239.06,15,0,0,1,0,5
9740,3599,695,2024-01-07,1900-01-01 08:26:21,marketplace,3,95.23,5,24.9,zoop,285.69,14.284500000000001,296.3055,tx_009740,boleto,estornado,296.31,299.32,08:26:21,False,0.004500000000007276,False,Cliente 3599,educacao,RS,Sul,2022-01-24,Aspirador 695,Casa & Cozinha,Aspirador,92.11,49.97,True,2024-01-07,2024,1,7,6,January,True,135.78,8,0,0,0,0,0
9741,1371,686,2024-06-05,1900-01-01 17:28:42,marketplace,3,292.39,5,0.0,parceiro,877.17,43.8585,833.3114999999999,tx_009741,boleto,recusado,833.31,816.02,17:28:42,False,0.0014999999999645297,False,Cliente 1371,industria,RS,Sul,2022-09-02,Camiseta 686,Moda,Camiseta,286.6,193.57,True,2024-06-05,2024,6,5,2,June,False,296.4599999999999,17,0,0,0,0,0
9742,4407,1039,2024-09-30,1900-01-01 23:59:04,app,3,1495.66,10,9.9,zoop,4486.9800000000005,448.6980000000001,4048.1820000000002,tx_009742,cartao_credito,recusado,4048.18,4211.58,23:59:04,False,0.0020000000004074536,False,Cliente 4407,educacao,RN,Nordeste,2023-08-11,Notebook 1039,Eletrônicos,Notebook,1494.92,910.51,False,2024-09-30,2024,9,30,0,September,False,1755.4500000000007,23,0,0,0,0,0
9743,3678,684,2024-07-22,1900-01-01 09:30:52,marketplace,3,146.66,0,24.9,zoop,439.98,0.0,464.88,tx_009743,pix,chargeback,464.88,454.2,09:30:52,False,0.0,False,Cliente 3678,restaurante,PR,Sul,2023-04-18,Smartphone 684,Eletrônicos,Smartphone,156.5,117.21,True,2024-07-22,2024,7,22,0,July,False,88.35000000000002,9,0,0,1,0,5
9744,1515,919,2024-12-11,1900-01-01 02:33:52,app,1,217.77,0,19.9,parceiro,217.77,0.0,237.67000000000002,tx_009744,cartao_credito,estornado,237.67,237.0,02:33:52,False,2.842170943040401e-14,False,Cliente 1515,industria,MG,Sudeste,2023-06-28,Shampoo 919,Beleza,Shampoo,217.71,169.61,False,2024-12-11,2024,12,11,2,December,False,48.16,2,0,0,0,0,0
9745,4893,806,2024-09-22,1900-01-01 11:06:51,site,3,1523.1,10,0.0,parceiro,4569.299999999999,456.92999999999995,4112.369999999999,tx_009745,boleto,recusado,4112.37,3920.94,11:06:51,False,9.094947017729282e-13,False,Cliente 4893,varejo,RN,Nordeste,2022-01-11,Mesa 806,Escritório,Mesa,1526.66,1083.98,True,2024-09-22,2024,9,22,6,September,True,1317.3599999999992,11,0,0,0,0,0
9746,4508,968,2024-07-15,1900-01-01 21:35:15,site,3,722.57,0,9.9,parceiro,2167.71,0.0,2177.61,tx_009746,pix,estornado,2177.61,2073.29,21:35:15,False,0.0,False,Cliente 4508,saude,PR,Sul,2022-07-29,Mesa 968,Escritório,Mesa,765.42,586.89,True,2024-07-15,2024,7,15,0,July,False,407.03999999999996,21,0,0,0,0,0
9747,3347,587,2024-02-08,1900-01-01 01:05:17,site,2,1815.02,5,0.0,zoop,3630.04,181.502,3448.538,tx_009747,pix,recusado,3448.54,3451.53,01:05:17,False,0.0019999999999527063,False,Cliente 3347,restaurante,RN,Nordeste,2023-08-07,Liquidificador 587,Casa & Cozinha,Liquidificador,1739.52,929.66,True,2024-02-08,2024,2,8,3,February,False,1770.72,1,1,0,0,0,3
9748,3095,1017,2024-03-17,1900-01-01 18:59:10,app,1,1055.02,15,9.9,zoop,1055.02,158.253,906.667,tx_009748,boleto,estornado,906.67,863.49,18:59:10,False,0.0029999999999290594,False,Cliente 3095,servicos,BA,Nordeste,2022-03-15,Tênis 1017,Moda,Tênis,1097.23,784.23,True,2024-03-17,2024,3,17,6,March,True,270.78999999999996,18,0,0,0,0,0
9749,1877,512,2024-05-13,1900-01-01 09:57:03,marketplace,3,343.22,10,19.9,parceiro,1029.66,102.96600000000001,946.594,tx_009749,pix,estornado,946.59,954.12,09:57:03,False,0.004000000000019099,False,Cliente 1877,saude,CE,Nordeste,2022-07-04,Fone de Ouvido 512,Eletrônicos,Fone de Ouvido,364.14,256.61,False,2024-05-13,2024,5,13,0,May,False,259.83000000000004,9,0,0,0,0,0
9750,1401,508,2024-11-28,1900-01-01 10:37:39,site,3,1378.58,15,19.9,parceiro,4135.74,620.361,3535.279,tx_009750,boleto,estornado,3535.28,3447.28,10:37:39,False,0.0010000000002037268,False,Cliente 1401,saude,BA,Nordeste,2022-09-18,Fone de Ouvido 508,Eletrônicos,Fone de Ouvido,1515.0,1193.25,True,2024-11-28,2024,11,28,3,November,False,555.9899999999998,10,0,0,0,0,0
9751,1556,1011,2024-01-17,1900-01-01 10:29:50,app,2,301.61,10,9.9,zoop,603.22,60.322,552.798,tx_019045,cartao_credito,chargeback,552.8,563.76,10:29:50,False,0.0019999999999527063,False,Cliente 1556,tecnologia,SC,Sul,2023-05-21,Cafeteira 1011,Casa & Cozinha,Cafeteira,308.45,160.22,False,2024-01-17,2024,1,17,2,January,False,282.78000000000003,10,0,0,1,1,9
9752,2337,776,2024-10-12,1900-01-01 06:29:51,app,3,679.65,0,19.9,parceiro,2038.9499999999998,0.0,2058.85,tx_009752,pix,chargeback,2058.85,2470.62,06:29:51,True,0.0,False,Cliente 2337,restaurante,MG,Sudeste,2022-09-20,Teclado 776,Escritório,Teclado,668.42,445.18,True,2024-10-12,2024,10,12,5,October,True,703.4099999999999,6,0,1,1,0,9
9753,3037,924,2024-05-08,1900-01-01 01:23:39,marketplace,2,534.35,10,0.0,zoop,1068.7,106.87,961.83,tx_009753,cartao_credito,aprovado,961.83,972.23,01:23:39,False,0.0,False,Cliente 3037,varejo,AM,Norte,2022-04-14,Camiseta 924,Moda,Camiseta,593.63,397.44,True,2024-05-08,2024,5,8,2,May,False,273.82000000000005,1,0,0,0,0,0
9754,1773,900,2024-10-26,1900-01-01 04:04:21,site,3,1355.11,0,19.9,parceiro,4065.33,0.0,4085.23,tx_009754,boleto,chargeback,4085.23,5310.8,04:04:21,True,0.0,False,Cliente 1773,educacao,AC,Norte,2022-05-24,Creme 900,Beleza,Creme,1320.89,730.99,True,2024-10-26,2024,10,26,5,October,True,1872.3599999999997,4,1,1,1,0,12
9755,2262,603,2024-08-04,1900-01-01 04:11:00,app,2,1062.2,5,24.9,parceiro,2124.4,106.22000000000001,2043.0800000000002,tx_009755,boleto,recusado,2043.08,1943.5,02:31:34,False,2.2737367544323206e-13,False,Cliente 2262,varejo,AC,Norte,2022-08-09,Liquidificador 603,Casa & Cozinha,Liquidificador,1143.26,817.29,True,2024-08-04,2024,8,4,6,August,True,489.82000000000016,4,1,0,0,0,3
9756,2032,1010,2024-08-16,1900-01-01 23:04:41,site,2,1527.11,0,14.9,parceiro,3054.22,0.0,3069.12,tx_009756,cartao_credito,chargeback,3069.12,3177.27,23:04:41,False,0.0,False,Cliente 2032,servicos,PA,Norte,2022-11-07,Mesa 1010,Escritório,Mesa,1459.22,834.37,True,2024-08-16,2024,8,16,4,August,False,1385.4799999999998,23,0,0,1,0,5
9757,5105,741,2024-06-16,1900-01-01 17:32:16,app,1,691.24,5,14.9,parceiro,691.24,34.562000000000005,671.578,tx_009757,pix,aprovado,671.58,647.25,17:32:16,False,0.002000000000066393,False,,,,,,Creme 741,Beleza,Creme,735.57,443.5,True,2024-06-16,2024,6,16,6,June,True,247.74,17,0,0,0,0,0
9758,1386,833,2024-08-23,1900-01-01 01:24:11,site,2,2398.6057177882944,5,24.9,zoop,4797.211435576589,239.86057177882947,4582.250863797759,tx_009758,boleto,aprovado,4582.25,4481.23,01:24:11,False,0.0008637977589387447,False,Cliente 1386,tecnologia,PA,Norte,2023-07-09,Cafeteira 833,Casa & Cozinha,Cafeteira,1688.49,1287.49,True,2024-08-23,2024,8,23,4,August,False,2222.231435576589,1,1,0,0,0,3
9759,1865,623,2024-10-08,1900-01-01 04:16:52,marketplace,2,600.0,0,9.9,zoop,1200.0,0.0,1209.9,tx_009759,cartao_credito,recusado,1209.9,1266.9,04:16:52,False,0.0,False,Cliente 1865,varejo,MS,Centro-Oeste,2022-07-30,Cadeira 623,Escritório,Cadeira,228.83,167.01,True,2024-10-08,2024,10,8,1,October,False,865.98,4,0,0,0,0,0
9760,4535,1089,2024-10-01,1900-01-01 16:00:45,marketplace,2,1444.19,10,9.9,parceiro,2888.38,288.838,2609.442,tx_009760,boleto,chargeback,2609.44,1826.61,16:00:45,True,0.0019999999999527063,False,Cliente 4535,tecnologia,PR,Sul,2023-05-09,Liquidificador 1089,Casa & Cozinha,Liquidificador,1545.08,972.29,True,2024-10-01,2024,10,1,1,October,False,943.8000000000002,16,0,1,1,0,9
9761,4120,807,2024-11-23,1900-01-01 21:55:16,marketplace,2,200.07,15,19.9,parceiro,400.14,60.020999999999994,360.01899999999995,tx_002715,pix,recusado,360.02,361.13,21:55:16,False,0.0010000000000331966,False,Cliente 4120,educacao,RO,Norte,2023-07-01,Shampoo 807,Beleza,Shampoo,213.21,163.89,True,2024-11-23,2024,11,23,5,November,True,72.36000000000001,21,0,0,0,1,4
9762,3688,592,2024-05-31,1900-01-01 05:21:33,marketplace,1,237.87,10,19.9,zoop,237.87,23.787000000000003,233.983,tx_009762,pix,aprovado,233.98,241.55,05:21:33,False,0.0030000000000143245,False,Cliente 3688,educacao,ES,Sudeste,2023-08-17,Calça 592,Moda,Calça,250.45,184.82,True,2024-05-31,2024,5,31,4,May,False,53.05000000000001,5,0,0,0,0,0
9763,3361,956,2024-06-27,1900-01-01 02:09:16,app,2,818.62,5,14.9,parceiro,1637.24,81.86200000000001,1570.278,tx_009763,pix,aprovado,1570.28,1553.17,02:09:16,False,0.0019999999999527063,False,Cliente 3361,tecnologia,DF,Centro-Oeste,2023-03-04,Cafeteira 956,Casa & Cozinha,Cafeteira,898.54,540.81,True,2024-06-27,2024,6,27,3,June,False,555.6200000000001,2,1,0,0,0,3
9764,1165,643,2024-01-24,1900-01-01 07:03:05,app,1,1244.68,5,24.9,parceiro,1244.68,62.23400000000001,1207.3460000000002,tx_009764,boleto,estornado,1207.35,1244.54,07:03:05,False,0.003999999999678039,False,Cliente 1165,saude,ES,Sudeste,2023-08-14,Tênis 643,Moda,Tênis,1212.17,872.96,False,2024-01-24,2024,1,24,2,January,False,371.72,7,0,0,0,0,0
9765,1003,651,2024-06-02,1900-01-01 14:06:23,app,1,595.39,15,19.9,parceiro,595.39,89.3085,525.9815,tx_009765,boleto,chargeback,525.98,540.5,14:06:23,False,0.0014999999999645297,False,Cliente 1003,industria,ES,Sudeste,2023-07-13,Smartphone 651,Eletrônicos,Smartphone,643.6,463.94,True,2024-06-02,2024,6,2,6,June,True,131.45,14,0,0,1,0,5
9766,1101,1100,2024-10-09,1900-01-01 18:00:18,marketplace,1,1787.3,10,19.9,zoop,1787.3,178.73000000000002,1628.47,tx_009766,pix,recusado,1628.47,1657.83,18:00:18,False,0.0,False,Cliente 1101,servicos,PR,Sul,2022-10-31,Camiseta 1100,Moda,Camiseta,1874.85,1059.61,True,2024-10-09,2024,10,9,2,October,False,727.69,18,0,0,0,0,0
9767,4361,556,2024-08-25,1900-01-01 13:36:23,site,3,1676.86,5,9.9,zoop,5030.58,251.529,4788.950999999999,tx_009767,boleto,aprovado,4788.95,4730.75,13:36:23,False,0.0009999999992942321,False,Cliente 4361,saude,RS,Sul,2022-08-29,Smartphone 556,Eletrônicos,Smartphone,1620.76,860.86,True,2024-08-25,2024,8,25,6,August,True,2448.0,13,0,0,0,0,0
9768,3162,1085,2024-12-17,1900-01-01 16:29:33,site,3,1070.41,15,0.0,zoop,3211.2300000000005,481.68450000000007,2729.5455,tx_009768,cartao_credito,chargeback,2729.55,3548.42,16:29:33,True,0.004500000000007276,False,Cliente 3162,servicos,PA,Norte,2023-05-30,Camiseta 1085,Moda,Camiseta,1152.53,920.52,True,2024-12-17,2024,12,17,1,December,False,449.6700000000005,16,0,1,1,0,9
9769,4216,916,2024-08-26,1900-01-01 11:41:32,site,2,378.04,5,24.9,parceiro,756.08,37.804,743.176,tx_009769,cartao_credito,estornado,743.18,740.1999999999999,11:41:32,False,0.0039999999999054126,False,Cliente 4216,tecnologia,RO,Norte,2023-06-07,Camiseta 916,Moda,Camiseta,386.29,198.3,True,2024-08-26,2024,8,26,0,August,False,359.48,11,0,0,0,0,0
9770,3537,531,2024-09-04,1900-01-01 13:22:38,app,2,444.83,0,0.0,parceiro,889.66,0.0,889.66,tx_009770,cartao_credito,chargeback,889.66,903.09,13:22:38,False,0.0,False,Cliente 3537,varejo,PA,Norte,2023-03-23,Mesa 531,Escritório,Mesa,438.69,262.61,True,2024-09-04,2024,9,4,2,September,False,364.43999999999994,13,0,0,1,0,5
9771,1878,1093,2024-12-28,1900-01-01 01:37:35,app,2,600.0,10,19.9,zoop,1200.0,120.0,1099.9,tx_009771,cartao_credito,recusado,1099.9,1152.75,01:37:35,False,0.0,False,Cliente 1878,tecnologia,PR,Sul,2023-03-07,Cadeira 1093,Escritório,Cadeira,66.54,39.71,True,2024-12-28,2024,12,28,5,December,True,1120.58,1,0,0,0,0,0
9772,3929,727,2024-05-24,1900-01-01 00:21:08,marketplace,2,196.19,0,24.9,zoop,392.38,0.0,417.28,tx_009772,cartao_credito,recusado,417.28,408.37,00:21:08,False,0.0,False,Cliente 3929,servicos,RO,Norte,2022-09-24,Cafeteira 727,Casa & Cozinha,Cafeteira,195.65,131.6,True,2024-05-24,2024,5,24,4,May,False,129.18,0,0,0,0,0,0
9773,4303,790,2024-06-19,1900-01-01 17:51:39,app,1,1236.22,5,0.0,parceiro,1236.22,61.81100000000001,1174.409,tx_009773,pix,recusado,1174.41,1144.01,17:51:39,False,0.0009999999999763531,False,Cliente 4303,industria,AM,Norte,2023-01-02,Câmera 790,Eletrônicos,Câmera,1334.74,875.72,True,2024-06-19,2024,6,19,2,June,False,360.5,17,0,0,0,0,0
9774,4203,1076,2024-01-18,1900-01-01 16:51:25,site,3,197.18,15,9.9,zoop,591.54,88.731,512.709,tx_009774,pix,estornado,512.71,509.34,16:51:25,False,0.00100000000009004,False,Cliente 4203,industria,RO,Norte,2022-04-14,Aspirador 1076,Casa & Cozinha,Aspirador,194.11,153.96,True,2024-01-18,2024,1,18,3,January,False,129.65999999999997,16,0,0,0,0,0
