id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
15772,3363,761,2024-03-11,1900-01-01 03:22:41,marketplace,1,1584.76,5,24.9,zoop,1584.76,79.238,1530.422,tx_015772,cartao_credito,chargeback,1530.42,1989.55,03:22:41,True,0.0019999999999527063,False,Cliente 3363,varejo,PR,Sul,2022-03-15,Creme 761,Beleza,Creme,1737.32,1276.55,True,2024-03-11,2024,3,11,0,March,False,308.21000000000004,3,1,1,1,0,12
6312,1536,531,2024-07-15,1900-01-01 05:00:25,marketplace,3,600.0,5,0.0,zoop,1800.0,90.0,1710.0,tx_006312,pix,chargeback,1710.0,1717.81,05:00:25,False,0.0,False,Cliente 1536,educacao,AM,Norte,2022-12-29,Mesa 531,Escritório,Mesa,438.69,262.61,True,2024-07-15,2024,7,15,0,July,False,1012.17,5,1,0,1,1,12
11163,4967,904,2024-11-29,1900-01-01 03:50:53,site,1,1871.64,5,19.9,parceiro,1871.64,93.58200000000001,1797.958,tx_011163,pix,chargeback,1797.96,2157.55,03:50:53,True,0.0019999999999527063,False,Cliente 4967,servicos,SP,Sudeste,2022-01-18,Camiseta 904,Moda,Camiseta,1825.61,1414.38,True,2024-11-29,2024,11,29,4,November,False,457.26,3,1,1,1,0,12
13124,2548,514,2024-03-11,1900-01-01 03:21:21,marketplace,3,1020.45,10,9.9,parceiro,3061.3500000000004,306.13500000000005,2765.1150000000002,tx_013124,pix,chargeback,2765.12,2212.1,03:21:21,True,0.004999999999654392,False,Cliente 2548,servicos,MS,Centro-Oeste,2023-01-24,Aspirador 514,Casa & Cozinha,Aspirador,1056.22,759.02,True,2024-03-11,2024,3,11,0,March,False,784.2900000000004,3,1,1,1,0,12
13879,3451,1072,2024-02-13,1900-01-01 03:12:35,marketplace,1,1769.89,0,19.9,zoop,1769.89,0.0,1789.7900000000002,tx_013879,boleto,chargeback,1789.79,1431.83,03:12:35,True,2.2737367544323206e-13,False,Cliente 3451,varejo,ES,Sudeste,2022-03-16,Creme 1072,Beleza,Creme,1905.53,1493.96,True,2024-02-13,2024,2,13,1,February,False,275.93000000000006,3,1,1,1,0,12
2935,4430,780,2024-03-27,1900-01-01 05:19:25,site,3,1715.51,10,24.9,parceiro,5146.53,514.653,4656.776999999999,tx_002935,boleto,chargeback,4656.78,4639.11,05:19:25,False,0.0030000000006111804,False,Cliente 4430,industria,AM,Norte,2023-04-15,Creme 780,Beleza,Creme,1665.97,1173.35,False,2024-03-27,2024,3,27,2,March,False,1626.48,5,1,0,1,1,12
10472,4290,1031,2024-06-22,1900-01-01 04:21:12,site,2,1702.22,0,0.0,zoop,3404.44,0.0,3404.44,tx_010472,pix,chargeback,3404.44,3242.1,04:21:12,False,0.0,False,Cliente 4290,saude,MS,Centro-Oeste,2023-04-21,Liquidificador 1031,Casa & Cozinha,Liquidificador,1708.43,1153.14,True,2024-06-22,2024,6,22,5,June,True,1098.1599999999999,4,1,0,1,1,12
10472,4290,1031,2024-06-22,1900-01-01 04:21:12,site,2,1702.22,0,0.0,zoop,3404.44,0.0,3404.44,tx_010472,boleto,chargeback,3475.22,3383.18,11:42:32,False,70.77999999999975,True,Cliente 4290,saude,MS,Centro-Oeste,2023-04-21,Liquidificador 1031,Casa & Cozinha,Liquidificador,1708.43,1153.14,True,2024-06-22,2024,6,22,5,June,True,1098.1599999999999,4,1,0,1,1,12
16895,4398,602,2024-12-21,1900-01-01 00:37:50,app,3,600.0,10,19.9,parceiro,1800.0,180.0,1639.9,tx_016895,pix,chargeback,1639.9,1311.92,00:37:50,True,0.0,False,Cliente 4398,varejo,TO,Norte,2023-01-19,Aspirador 602,Casa & Cozinha,Aspirador,179.0,104.73,True,2024-12-21,2024,12,21,5,December,True,1485.81,0,1,1,1,0,12
1131,2702,924,2024-08-10,1900-01-01 02:00:08,marketplace,3,623.08,5,14.9,zoop,1869.2400000000002,93.46200000000002,1790.6780000000003,tx_001131,pix,chargeback,1790.68,2327.88,02:00:08,True,0.0019999999997253326,False,Cliente 2702,varejo,PE,Nordeste,2022-07-22,Camiseta 924,Moda,Camiseta,593.63,397.44,True,2024-08-10,2024,8,10,5,August,True,676.9200000000003,2,1,1,1,0,12
16790,3841,1041,2024-04-15,1900-01-01 03:51:32,site,3,2019.45,5,19.9,zoop,6058.35,302.9175,5775.3325,tx_016790,pix,chargeback,5775.33,7507.93,03:51:32,True,0.002500000000509317,False,Cliente 3841,saude,MT,Centro-Oeste,2022-02-07,Perfume 1041,Beleza,Perfume,1941.38,1003.29,True,2024-04-15,2024,4,15,0,April,False,3048.4800000000005,3,1,1,1,0,12
15211,4509,1050,2024-08-11,1900-01-01 04:11:06,marketplace,2,1595.74,15,14.9,zoop,3191.48,478.722,2727.658,tx_015211,pix,chargeback,2727.66,3273.19,04:11:06,True,0.0019999999999527063,False,Cliente 4509,servicos,RJ,Sudeste,2023-03-31,Câmera 1050,Eletrônicos,Câmera,1565.12,874.03,True,2024-08-11,2024,8,11,6,August,True,1443.42,4,1,1,1,0,12
2233,2157,537,2024-08-18,1900-01-01 01:40:01,app,3,600.0,5,9.9,zoop,1800.0,90.0,1719.9,tx_002233,cartao_credito,chargeback,1719.9,1375.92,01:40:01,True,0.0,False,Cliente 2157,varejo,GO,Centro-Oeste,2022-04-15,Liquidificador 537,Casa & Cozinha,Liquidificador,326.16,189.88,False,2024-08-18,2024,8,18,6,August,True,1230.3600000000001,1,1,1,1,0,12
10499,3535,709,2024-12-21,1900-01-01 05:13:42,marketplace,3,1558.9722061063787,5,0.0,zoop,4676.916618319136,233.84583091595684,4443.07078740318,tx_010499,pix,chargeback,4443.07,3554.46,05:13:42,True,0.0007874031798564829,False,Cliente 3535,saude,RS,Sul,2022-08-14,Tênis 709,Moda,Tênis,1253.42,778.54,False,2024-12-21,2024,12,21,5,December,True,2341.2966183191365,5,1,1,1,0,12
15232,4822,872,2024-05-16,1900-01-01 02:29:35,marketplace,2,2496.90457270464,10,24.9,parceiro,4993.80914540928,499.380914540928,4519.328230868352,tx_015232,cartao_credito,chargeback,4519.33,3163.53,02:29:35,True,0.0017691316479613306,False,Cliente 4822,servicos,AM,Norte,2022-09-13,Câmera 872,Eletrônicos,Câmera,1412.82,865.64,True,2024-05-16,2024,5,16,3,May,False,3262.5291454092803,2,1,1,1,0,12
19952,2260,903,2024-01-26,1900-01-01 03:28:46,app,3,730.82,0,24.9,parceiro,2192.46,0.0,2217.36,tx_019952,cartao_credito,chargeback,2217.36,1773.89,03:28:46,True,0.0,False,Cliente 2260,tecnologia,PE,Nordeste,2022-05-03,Cafeteira 903,Casa & Cozinha,Cafeteira,753.51,420.81,True,2024-01-26,2024,1,26,4,January,False,930.03,3,1,1,1,0,12
14110,3637,857,2024-11-23,1900-01-01 03:42:38,marketplace,3,1500.39,5,24.9,parceiro,4501.17,225.0585,4301.0115,tx_014110,cartao_credito,chargeback,4301.01,3440.81,03:42:38,True,0.0014999999993960955,False,Cliente 3637,varejo,RN,Nordeste,2022-07-19,Creme 857,Beleza,Creme,1579.5,991.21,True,2024-11-23,2024,11,23,5,November,True,1527.54,3,1,1,1,0,12
11122,3052,856,2024-09-10,1900-01-01 01:34:59,site,3,1441.84,10,19.9,zoop,4325.5199999999995,432.55199999999996,3912.8679999999995,tx_011122,pix,chargeback,3912.87,2739.01,01:34:59,True,0.0020000000004074536,False,Cliente 3052,educacao,RO,Norte,2022-08-08,Liquidificador 856,Casa & Cozinha,Liquidificador,1484.19,1095.01,True,2024-09-10,2024,9,10,1,September,False,1040.4899999999998,1,1,1,1,0,12
15716,1354,667,2024-08-18,1900-01-01 02:03:22,app,3,1010.49,5,24.9,zoop,3031.4700000000003,151.57350000000002,2904.7965000000004,tx_015716,boleto,chargeback,2904.8,3776.24,02:03:22,True,0.003499999999803549,False,Cliente 1354,varejo,MS,Centro-Oeste,2022-06-07,Smartphone 667,Eletrônicos,Smartphone,1001.78,502.42,True,2024-08-18,2024,8,18,6,August,True,1524.2100000000003,2,1,1,1,0,12
17867,4003,515,2024-09-09,1900-01-01 05:56:48,site,2,1496.92,5,19.9,zoop,2993.84,149.692,2864.0480000000002,tx_017867,pix,chargeback,2864.05,2004.84,05:56:48,True,0.0019999999999527063,False,Cliente 4003,industria,MT,Centro-Oeste,2022-11-01,Calça 515,Moda,Calça,1580.63,951.07,True,2024-09-09,2024,9,9,0,September,False,1091.7,5,1,1,1,0,12
2959,4733,600,2024-10-01,1900-01-01 04:47:56,site,1,1513.22,0,0.0,parceiro,1513.22,0.0,1513.22,tx_002959,pix,chargeback,1513.22,1521.96,04:47:56,False,0.0,False,Cliente 4733,restaurante,MG,Sudeste,2022-05-08,Camiseta 600,Moda,Camiseta,1569.25,842.2,True,2024-10-01,2024,10,1,1,October,False,671.02,4,1,0,1,1,12
10526,2913,992,2024-10-29,1900-01-01 04:37:39,site,1,1885.15,5,19.9,zoop,1885.15,94.25750000000001,1810.7925000000002,tx_010526,cartao_credito,chargeback,1810.79,2172.95,04:37:39,True,0.0025000000002819434,False,Cliente 2913,servicos,MG,Sudeste,2022-12-18,Teclado 992,Escritório,Teclado,1969.66,1033.93,True,2024-10-29,2024,10,29,1,October,False,851.22,4,1,1,1,0,12
19449,3985,680,2024-02-17,1900-01-01 00:16:00,site,3,1185.51,5,0.0,zoop,3556.5299999999997,177.8265,3378.7034999999996,tx_019449,boleto,chargeback,3378.7,2365.09,00:16:00,True,0.003499999999803549,False,Cliente 3985,varejo,MG,Sudeste,2023-06-10,Notebook 680,Eletrônicos,Notebook,1249.0,737.81,True,2024-02-17,2024,2,17,5,February,True,1343.1,0,1,1,1,0,12
15875,3839,906,2024-05-21,1900-01-01 00:46:00,site,3,578.26,5,0.0,zoop,1734.78,86.739,1648.041,tx_015875,boleto,chargeback,1648.04,1318.43,00:46:00,True,0.0009999999999763531,False,Cliente 3839,tecnologia,BA,Nordeste,2022-11-14,Fone de Ouvido 906,Eletrônicos,Fone de Ouvido,584.29,302.18,True,2024-05-21,2024,5,21,1,May,False,828.24,0,1,1,1,0,12
19861,2223,754,2024-06-13,1900-01-01 01:11:58,app,1,1525.07,0,19.9,parceiro,1525.07,0.0,1544.97,tx_019861,boleto,chargeback,1544.97,1853.96,01:11:58,True,0.0,False,Cliente 2223,restaurante,RO,Norte,2022-05-03,Teclado 754,Escritório,Teclado,1539.39,1209.83,False,2024-06-13,2024,6,13,3,June,False,315.24,1,1,1,1,0,12
6107,4120,612,2024-05-27,1900-01-01 04:40:57,site,3,1125.34,5,24.9,parceiro,3376.0199999999995,168.801,3232.1189999999997,tx_006107,pix,chargeback,3232.12,2585.7,04:40:57,True,0.0010000000002037268,False,Cliente 4120,educacao,RO,Norte,2023-07-01,Calça 612,Moda,Calça,1243.37,768.4,True,2024-05-27,2024,5,27,0,May,False,1070.8199999999997,4,1,1,1,0,12
17881,1393,612,2024-09-19,1900-01-01 00:30:00,site,3,1740.1075954308394,10,24.9,zoop,5220.322786292518,522.0322786292518,4723.190507663266,tx_017881,cartao_credito,chargeback,4723.19,3778.55,00:30:00,True,0.0005076632660347968,False,Cliente 1393,restaurante,RJ,Sudeste,2023-01-03,Calça 612,Moda,Calça,1243.37,768.4,True,2024-09-19,2024,9,19,3,September,False,2915.122786292518,0,1,1,1,0,12
5354,1707,534,2024-05-07,1900-01-01 00:30:13,marketplace,2,1201.55,5,24.9,parceiro,2403.1,120.155,2307.845,tx_005354,pix,chargeback,2307.84,1846.27,00:30:13,True,0.004999999999654392,False,Cliente 1707,servicos,TO,Norte,2022-03-30,Cafeteira 534,Casa & Cozinha,Cafeteira,1157.39,921.68,True,2024-05-07,2024,5,7,1,May,False,559.74,0,1,1,1,0,12
7652,4975,1015,2024-07-19,1900-01-01 05:56:35,site,2,1529.39,0,24.9,parceiro,3058.78,0.0,3083.6800000000003,tx_007652,pix,chargeback,3083.68,3700.42,05:56:35,True,4.547473508864641e-13,False,Cliente 4975,industria,ES,Sudeste,2022-05-27,Smartphone 1015,Eletrônicos,Smartphone,1509.01,1063.26,True,2024-07-19,2024,7,19,4,July,False,932.2600000000002,5,1,1,1,0,12
5366,2706,1030,2024-10-17,1900-01-01 00:59:51,app,2,1276.72,5,24.9,parceiro,2553.44,127.67200000000001,2450.668,tx_004962,boleto,chargeback,2450.67,2554.62,00:59:51,False,0.0019999999999527063,False,Cliente 2706,restaurante,RS,Sul,2023-05-13,Liquidificador 1030,Casa & Cozinha,Liquidificador,1233.88,934.97,True,2024-10-17,2024,10,17,3,October,False,683.5,0,1,0,1,1,12
8703,3247,971,2024-01-11,1900-01-01 00:55:44,site,2,1253.59,15,9.9,zoop,2507.18,376.07699999999994,2141.003,tx_008703,pix,chargeback,2141.0,2569.2,00:55:44,True,0.003000000000156433,False,Cliente 3247,educacao,DF,Centro-Oeste,2022-08-06,Calça 971,Moda,Calça,1289.49,875.22,True,2024-01-11,2024,1,11,3,January,False,756.7399999999998,0,1,1,1,0,12
5281,3095,904,2024-02-26,1900-01-01 02:33:47,marketplace,1,1800.16,5,14.9,parceiro,1800.16,90.00800000000001,1725.0520000000001,tx_005281,pix,chargeback,1725.05,2242.56,02:33:47,True,0.00200000000018008,False,Cliente 3095,servicos,BA,Nordeste,2022-03-15,Camiseta 904,Moda,Camiseta,1825.61,1414.38,True,2024-02-26,2024,2,26,0,February,False,385.78,2,1,1,1,0,12
17655,2101,889,2024-12-01,1900-01-01 05:49:30,app,3,1649.36,5,19.9,parceiro,4948.08,247.404,4720.575999999999,tx_017655,cartao_credito,chargeback,4720.58,5664.7,05:49:30,True,0.004000000000814907,False,Cliente 2101,industria,RO,Norte,2023-05-23,Notebook 889,Eletrônicos,Notebook,1603.11,1084.02,True,2024-12-01,2024,12,1,6,December,True,1696.02,5,1,1,1,0,12
14754,4519,883,2024-08-04,1900-01-01 00:21:34,site,3,2008.9670497734996,0,24.9,parceiro,6026.901149320499,0.0,6051.801149320499,tx_014754,pix,chargeback,6051.8,4236.26,00:21:34,True,0.0011493204983707983,False,Cliente 4519,industria,MS,Centro-Oeste,2022-01-07,Liquidificador 883,Casa & Cozinha,Liquidificador,1402.66,927.61,True,2024-08-04,2024,8,4,6,August,True,3244.071149320499,0,1,1,1,0,12
4487,1088,656,2024-10-01,1900-01-01 02:00:02,site,3,921.2,15,19.9,zoop,2763.6000000000004,414.54,2368.9600000000005,tx_004487,boleto,chargeback,2368.96,3079.65,02:00:02,True,4.547473508864641e-13,False,Cliente 1088,servicos,BA,Nordeste,2022-07-14,Cafeteira 656,Casa & Cozinha,Cafeteira,1020.22,584.9,True,2024-10-01,2024,10,1,1,October,False,1008.9000000000005,2,1,1,1,0,12
6815,2130,502,2024-02-21,1900-01-01 00:29:29,app,1,1616.37,5,0.0,zoop,1616.37,80.8185,1535.5514999999998,tx_006815,boleto,chargeback,1535.55,1543.52,00:29:29,False,0.0014999999998508429,False,Cliente 2130,educacao,RN,Nordeste,2022-01-03,Liquidificador 502,Casa & Cozinha,Liquidificador,1615.69,1121.28,True,2024-02-21,2024,2,21,2,February,False,495.0899999999999,0,1,0,1,1,12
9391,1705,625,2024-12-30,1900-01-01 02:36:12,app,3,600.0,0,0.0,parceiro,1800.0,0.0,1800.0,tx_000223,pix,chargeback,1800.0,1886.36,02:36:12,False,0.0,False,Cliente 1705,restaurante,SP,Sudeste,2023-07-22,Aspirador 625,Casa & Cozinha,Aspirador,201.96,159.86,False,2024-12-30,2024,12,30,0,December,False,1320.42,2,1,0,1,1,12
11610,1048,509,2024-08-16,1900-01-01 02:34:19,site,2,1429.89,15,9.9,parceiro,2859.78,428.96700000000004,2440.713,tx_011610,boleto,chargeback,2440.71,1952.57,02:34:19,True,0.003000000000156433,False,Cliente 1048,industria,SP,Sudeste,2022-04-28,Calça 509,Moda,Calça,1464.34,1159.98,True,2024-08-16,2024,8,16,4,August,False,539.8200000000002,2,1,1,1,0,12
13629,3368,594,2024-09-29,1900-01-01 01:37:17,marketplace,2,1484.87,5,24.9,zoop,2969.74,148.487,2846.153,tx_013629,boleto,chargeback,2846.15,1992.3,01:37:17,True,0.0029999999997016857,False,Cliente 3368,servicos,AC,Norte,2023-04-11,Teclado 594,Escritório,Teclado,1506.03,1121.64,True,2024-09-29,2024,9,29,6,September,True,726.4599999999996,1,1,1,1,0,12
9532,2090,942,2024-09-18,1900-01-01 04:08:19,marketplace,2,2626.954058286676,15,9.9,parceiro,5253.908116573352,788.0862174860029,4475.721899087349,tx_009532,cartao_credito,chargeback,4475.72,5818.44,04:08:19,True,0.0018990873486472992,False,Cliente 2090,varejo,AC,Norte,2023-01-03,Tênis 942,Moda,Tênis,1931.24,1511.88,True,2024-09-18,2024,9,18,2,September,False,2230.148116573352,4,1,1,1,0,12
16439,3166,705,2024-02-20,1900-01-01 01:46:03,site,2,906.95,0,0.0,zoop,1813.9,0.0,1813.9,tx_016439,boleto,chargeback,1786.9,1868.58,09:50:05,False,27.0,True,Cliente 3166,servicos,SC,Sul,2022-08-20,Creme 705,Beleza,Creme,945.48,716.29,True,2024-02-20,2024,2,20,1,February,False,381.32000000000016,1,1,0,1,1,12
1736,1277,817,2024-03-08,1900-01-01 05:38:57,marketplace,2,1571.96,10,14.9,zoop,3143.92,314.39200000000005,2844.4280000000003,tx_001736,boleto,chargeback,2844.43,1991.1,05:38:57,True,0.001999999999497959,False,Cliente 1277,restaurante,TO,Norte,2022-12-27,Aspirador 817,Casa & Cozinha,Aspirador,1684.79,1223.93,False,2024-03-08,2024,3,8,4,March,False,696.06,5,1,1,1,0,12
6959,4730,1038,2024-06-24,1900-01-01 01:15:16,site,2,761.43,0,19.9,zoop,1522.86,0.0,1542.76,tx_006959,cartao_credito,chargeback,1542.76,1234.21,01:15:16,True,0.0,False,Cliente 4730,servicos,AC,Norte,2023-03-06,Notebook 1038,Eletrônicos,Notebook,744.76,475.01,True,2024-06-24,2024,6,24,0,June,False,572.8399999999999,1,1,1,1,0,12
6893,3182,1039,2024-08-16,1900-01-01 01:16:18,marketplace,3,1473.8,0,19.9,zoop,4421.4,0.0,4441.299999999999,tx_006893,boleto,chargeback,4441.3,3553.04,01:16:18,True,9.094947017729282e-13,False,Cliente 3182,servicos,RJ,Sudeste,2022-10-26,Notebook 1039,Eletrônicos,Notebook,1494.92,910.51,False,2024-08-16,2024,8,16,4,August,False,1689.87,1,1,1,1,0,12
16332,1834,894,2024-01-29,1900-01-01 00:53:10,app,2,1077.34,15,9.9,zoop,2154.68,323.20199999999994,1841.378,tx_013680,boleto,chargeback,1841.38,1778.0100000000002,00:53:10,False,0.00200000000018008,False,Cliente 1834,restaurante,ES,Sudeste,2022-06-16,Notebook 894,Eletrônicos,Notebook,1047.26,661.77,True,2024-01-29,2024,1,29,0,January,False,831.1399999999999,0,1,0,1,1,12
10000,2155,873,2024-10-07,1900-01-01 05:42:25,site,2,1399.08,5,24.9,parceiro,2798.16,139.908,2683.152,tx_010000,cartao_credito,chargeback,2683.15,2146.52,05:42:25,True,0.0019999999999527063,False,Cliente 2155,industria,MT,Centro-Oeste,2022-05-16,Aspirador 873,Casa & Cozinha,Aspirador,1508.12,829.25,True,2024-10-07,2024,10,7,0,October,False,1139.6599999999999,5,1,1,1,0,12
12742,3131,522,2024-03-10,1900-01-01 04:07:21,marketplace,2,1160.99,15,0.0,parceiro,2321.98,348.29699999999997,1973.683,tx_012742,cartao_credito,chargeback,2075.11,2098.4700000000003,12:00:14,False,101.42700000000013,True,Cliente 3131,restaurante,CE,Nordeste,2023-05-17,Calça 522,Moda,Calça,1317.38,714.2,True,2024-03-10,2024,3,10,6,March,True,893.5799999999999,4,1,0,1,1,12
18486,2024,631,2024-11-21,1900-01-01 03:04:15,site,3,1293.7,15,24.9,zoop,3881.1000000000004,582.1650000000001,3323.8350000000005,tx_018486,pix,chargeback,3323.84,2326.69,03:04:15,True,0.004999999999654392,False,Cliente 2024,educacao,PA,Norte,2022-09-06,Cadeira 631,Escritório,Cadeira,1387.5,1089.81,True,2024-11-21,2024,11,21,3,November,False,611.6700000000005,3,1,1,1,0,12
699,4012,613,2024-09-09,1900-01-01 03:11:11,app,3,1569.97,10,9.9,zoop,4709.91,470.991,4248.8189999999995,tx_000699,pix,chargeback,4248.82,5098.58,03:11:11,True,0.0010000000002037268,False,Cliente 4012,industria,MS,Centro-Oeste,2023-02-19,Mesa 613,Escritório,Mesa,1704.05,1346.45,True,2024-09-09,2024,9,9,0,September,False,670.5599999999995,3,1,1,1,0,12
140,3018,911,2024-10-06,1900-01-01 03:20:15,app,2,1939.8910272686203,0,9.9,parceiro,3879.7820545372406,0.0,3889.6820545372407,tx_000140,cartao_credito,chargeback,3889.68,3877.58,03:20:15,False,0.002054537240837817,False,Cliente 3018,tecnologia,PA,Norte,2023-07-19,Teclado 911,Escritório,Teclado,1434.91,852.73,True,2024-10-06,2024,10,6,6,October,True,2174.3220545372405,3,1,0,1,1,12
12742,3131,522,2024-03-10,1900-01-01 04:07:21,marketplace,2,1160.99,15,0.0,parceiro,2321.98,348.29699999999997,1973.683,tx_012742,cartao_credito,chargeback,1973.68,1976.88,04:07:21,False,0.0029999999999290594,False,Cliente 3131,restaurante,CE,Nordeste,2023-05-17,Calça 522,Moda,Calça,1317.38,714.2,True,2024-03-10,2024,3,10,6,March,True,893.5799999999999,4,1,0,1,1,12
16091,4642,506,2024-10-22,1900-01-01 04:06:14,marketplace,3,958.6104716951533,0,9.9,parceiro,2875.83141508546,0.0,2885.73141508546,tx_013403,boleto,chargeback,2885.73,2838.26,04:06:14,False,0.0014150854599392915,False,Cliente 4642,saude,GO,Centro-Oeste,2022-11-24,Notebook 506,Eletrônicos,Notebook,574.54,455.61,True,2024-10-22,2024,10,22,1,October,False,1509.00141508546,4,1,0,1,1,12
1579,3507,853,2024-12-01,1900-01-01 04:12:21,app,2,1281.51,5,24.9,parceiro,2563.02,128.151,2459.7690000000002,tx_001579,cartao_credito,chargeback,2459.77,1967.82,04:12:21,True,0.0009999999997489795,False,Cliente 3507,industria,MT,Centro-Oeste,2023-05-03,Câmera 853,Eletrônicos,Câmera,1327.1,715.78,True,2024-12-01,2024,12,1,6,December,True,1131.46,4,1,1,1,0,12
4817,4318,894,2024-02-12,1900-01-01 01:48:12,site,3,963.68,10,24.9,zoop,2891.04,289.104,2626.8360000000002,tx_004817,pix,chargeback,2626.84,2101.47,01:48:12,True,0.0039999999999054126,False,Cliente 4318,servicos,RN,Nordeste,2022-04-18,Notebook 894,Eletrônicos,Notebook,1047.26,661.77,True,2024-02-12,2024,2,12,0,February,False,905.73,1,1,1,1,0,12
9754,1773,900,2024-10-26,1900-01-01 04:04:21,site,3,1355.11,0,19.9,parceiro,4065.33,0.0,4085.23,tx_009754,boleto,chargeback,4085.23,5310.8,04:04:21,True,0.0,False,Cliente 1773,educacao,AC,Norte,2022-05-24,Creme 900,Beleza,Creme,1320.89,730.99,True,2024-10-26,2024,10,26,5,October,True,1872.3599999999997,4,1,1,1,0,12
7266,3779,1073,2024-11-04,1900-01-01 05:44:42,site,2,1898.72,15,19.9,zoop,3797.44,569.616,3247.724,tx_007266,boleto,chargeback,3247.72,4222.04,05:44:42,True,0.00400000000036016,False,Cliente 3779,tecnologia,PA,Norte,2022-04-23,Teclado 1073,Escritório,Teclado,1920.51,1367.3,True,2024-11-04,2024,11,4,0,November,False,1062.8400000000001,5,1,1,1,0,12
14809,1714,534,2024-11-29,1900-01-01 03:34:26,marketplace,3,1188.59,15,9.9,zoop,3565.7699999999995,534.8654999999999,3040.8044999999997,tx_003699,pix,chargeback,3040.8,2978.1200000000003,03:34:26,False,0.004499999999552529,False,Cliente 1714,industria,TO,Norte,2022-07-06,Cafeteira 534,Casa & Cozinha,Cafeteira,1157.39,921.68,True,2024-11-29,2024,11,29,4,November,False,800.7299999999996,3,1,0,1,1,12
3097,2529,521,2024-02-02,1900-01-01 02:23:12,marketplace,3,1474.53,0,9.9,parceiro,4423.59,0.0,4433.49,tx_016775,pix,chargeback,4433.49,4513.349999999999,02:23:12,False,0.0,False,Cliente 2529,varejo,AM,Norte,2022-04-14,Notebook 521,Eletrônicos,Notebook,1435.04,915.87,True,2024-02-02,2024,2,2,4,February,False,1675.98,2,1,0,1,1,12
9490,2244,1050,2024-04-19,1900-01-01 00:54:46,marketplace,2,1517.21,10,24.9,parceiro,3034.42,303.442,2755.878,tx_008921,cartao_credito,chargeback,2755.88,2845.6400000000003,00:54:46,False,0.0019999999999527063,False,Cliente 2244,industria,MT,Centro-Oeste,2023-01-17,Câmera 1050,Eletrônicos,Câmera,1565.12,874.03,True,2024-04-19,2024,4,19,4,April,False,1286.3600000000001,0,1,0,1,1,12
116,1253,565,2024-09-09,1900-01-01 02:20:32,app,3,600.0,15,0.0,zoop,1800.0,270.0,1530.0,tx_000116,pix,chargeback,1530.0,1224.0,02:20:32,True,0.0,False,Cliente 1253,varejo,PA,Norte,2023-03-20,Smartphone 565,Eletrônicos,Smartphone,348.84,213.6,True,2024-09-09,2024,9,9,0,September,False,1159.2,2,1,1,1,0,12
14434,4669,628,2024-01-22,1900-01-01 01:37:11,app,3,1424.65,5,19.9,zoop,4273.950000000001,213.69750000000005,4080.1525000000006,tx_007779,cartao_credito,chargeback,4080.15,4178.88,01:37:11,False,0.002500000000509317,False,Cliente 4669,industria,MS,Centro-Oeste,2022-06-17,Calça 628,Moda,Calça,1430.86,996.72,True,2024-01-22,2024,1,22,0,January,False,1283.7900000000009,1,1,0,1,1,12
16157,1194,886,2024-04-30,1900-01-01 05:02:48,marketplace,1,1505.3,0,14.9,zoop,1505.3,0.0,1520.2,tx_002930,cartao_credito,chargeback,1520.2,1519.7,05:02:48,False,0.0,False,Cliente 1194,servicos,BA,Nordeste,2023-06-15,Teclado 886,Escritório,Teclado,1471.42,897.83,True,2024-04-30,2024,4,30,1,April,False,607.4699999999999,5,1,0,1,1,12
19218,2953,604,2024-01-01,1900-01-01 01:30:42,marketplace,2,1312.93,0,19.9,parceiro,2625.86,0.0,2645.76,tx_019218,boleto,chargeback,2645.76,2116.61,01:30:42,True,0.0,False,Cliente 2953,tecnologia,GO,Centro-Oeste,2023-01-23,Câmera 604,Eletrônicos,Câmera,1379.44,869.82,True,2024-01-01,2024,1,1,0,January,False,886.22,1,1,1,1,0,12
828,1007,714,2024-04-21,1900-01-01 00:03:01,marketplace,3,1388.17,5,14.9,parceiro,4164.51,208.2255,3971.1845000000003,tx_000828,boleto,chargeback,3971.18,3176.94,00:03:01,True,0.004500000000462023,False,Cliente 1007,varejo,AC,Norte,2023-07-29,Câmera 714,Eletrônicos,Câmera,1537.75,1048.68,True,2024-04-21,2024,4,21,6,April,True,1018.4700000000003,0,1,1,1,0,12
894,3423,740,2024-03-31,1900-01-01 01:44:21,site,2,896.85,0,14.9,zoop,1793.7,0.0,1808.6000000000001,tx_000894,cartao_credito,chargeback,1808.6,2351.18,01:44:21,True,2.2737367544323206e-13,False,Cliente 3423,saude,GO,Centro-Oeste,2022-09-05,Teclado 740,Escritório,Teclado,881.84,477.37,True,2024-03-31,2024,3,31,6,March,True,838.96,1,1,1,1,0,12
